case,candidate_id,equivalent,area,delay,adp,notes,hypothesis,variant,verilog_path,aig_path,verified_truth,method_signature,official_status,reference_adp,runtime_sec,evaluate_log,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,method_notes
ex286,ex286_linhyb_sweep_raw_3_4_5_8_f11_group_abc_g_aig,1,1363,15,20445,selected_bits=3:4:5:8;coord_masks=8:10:20:100;policy=f11;share=group;base_nodes=1980;coord_nodes=441;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_5_8_f11_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_5_8_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_5_8_f11_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_5_8|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.214,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_5_8_f11_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_5_8_f11_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_6_7_f00_global_abc_g_aig,1,1359,16,21744,selected_bits=3:4:6:7;coord_masks=8:10:40:80;policy=f00;share=global;base_nodes=564;coord_nodes=359;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_6_7_f00_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_6_7_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_6_7_f00_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_6_7|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.412,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_7_f00_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_7_f00_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_6_7_f11_global_abc_g_aig,1,1350,16,21600,selected_bits=3:4:6:7;coord_masks=8:10:40:80;policy=f11;share=global;base_nodes=577;coord_nodes=371;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_6_7_f11_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_6_7_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_6_7_f11_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_6_7|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.225,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_7_f11_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_7_f11_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_6_7_f00_group_abc_g_aig,1,1360,15,20400,selected_bits=3:4:6:7;coord_masks=8:10:40:80;policy=f00;share=group;base_nodes=1863;coord_nodes=359;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_6_7_f00_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_6_7_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_6_7_f00_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_6_7|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.217,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_7_f00_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_7_f00_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_6_7_f11_group_abc_g_aig,1,1361,16,21776,selected_bits=3:4:6:7;coord_masks=8:10:40:80;policy=f11;share=group;base_nodes=1963;coord_nodes=371;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_6_7_f11_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_6_7_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_6_7_f11_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_6_7|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.215,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_7_f11_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_7_f11_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_6_8_f00_global_abc_g_aig,1,1349,16,21584,selected_bits=3:4:6:8;coord_masks=8:10:40:100;policy=f00;share=global;base_nodes=509;coord_nodes=429;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_6_8_f00_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_6_8_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_6_8_f00_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_6_8|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.215,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_8_f00_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_8_f00_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_6_8_f11_global_abc_g_aig,1,1340,16,21440,selected_bits=3:4:6:8;coord_masks=8:10:40:100;policy=f11;share=global;base_nodes=522;coord_nodes=441;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_6_8_f11_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_6_8_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_6_8_f11_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_6_8|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.256,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_8_f11_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_8_f11_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_6_8_f00_group_abc_g_aig,1,1349,16,21584,selected_bits=3:4:6:8;coord_masks=8:10:40:100;policy=f00;share=group;base_nodes=1876;coord_nodes=429;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_6_8_f00_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_6_8_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_6_8_f00_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_6_8|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.429,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_8_f00_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_8_f00_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_6_8_f11_group_abc_g_aig,1,1353,15,20295,selected_bits=3:4:6:8;coord_masks=8:10:40:100;policy=f11;share=group;base_nodes=1973;coord_nodes=441;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_6_8_f11_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_6_8_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_6_8_f11_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_6_8|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.249,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_8_f11_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_6_8_f11_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_7_8_f00_global_abc_g_aig,1,1355,15,20325,selected_bits=3:4:7:8;coord_masks=8:10:80:100;policy=f00;share=global;base_nodes=523;coord_nodes=429;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_7_8_f00_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_7_8_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_7_8_f00_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_7_8|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.220,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_7_8_f00_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_7_8_f00_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_7_8_f11_global_abc_g_aig,1,1341,16,21456,selected_bits=3:4:7:8;coord_masks=8:10:80:100;policy=f11;share=global;base_nodes=536;coord_nodes=441;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_7_8_f11_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_7_8_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_7_8_f11_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_7_8|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.216,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_7_8_f11_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_7_8_f11_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_7_8_f00_group_abc_g_aig,1,1337,16,21392,selected_bits=3:4:7:8;coord_masks=8:10:80:100;policy=f00;share=group;base_nodes=1872;coord_nodes=429;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_7_8_f00_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_7_8_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_7_8_f00_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_7_8|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.217,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_7_8_f00_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_7_8_f00_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_sweep_raw_3_4_7_8_f11_group_abc_g_aig,1,1354,16,21664,selected_bits=3:4:7:8;coord_masks=8:10:80:100;policy=f11;share=group;base_nodes=1969;coord_nodes=441;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,sweep_raw_3_4_7_8_f11_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_3_4_7_8_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_3_4_7_8_f11_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_3_4_7_8|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.519,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_7_8_f11_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_3_4_7_8_f11_group_abc_g_aig.yosys.log,20190,0,0,
