case,candidate_id,parent_id,source,tool_chain,aig_path,area,delay,adp,equivalent,runtime_sec,notes
ex293,ex293_abc_resyn,ex293_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_resyn/ex293_abc_resyn.aig,34159,24,819816,1,1.569,abc portfolio flow
ex293,ex293_abc_resyn2,ex293_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_resyn2/ex293_abc_resyn2.aig,33597,23,772731,1,2.026,abc portfolio flow
ex293,ex293_abc_resyn2a,ex293_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_resyn2a/ex293_abc_resyn2a.aig,34264,24,822336,1,1.725,abc portfolio flow
ex293,ex293_abc_resyn3,ex293_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_resyn3/ex293_abc_resyn3.aig,36358,26,945308,1,1.515,abc portfolio flow
ex293,ex293_abc_compress2,ex293_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_compress2/ex293_abc_compress2.aig,33549,24,805176,1,1.925,abc portfolio flow
ex293,ex293_abc_resyn2rs,ex293_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_resyn2rs/ex293_abc_resyn2rs.aig,32897,24,789528,1,5.568,abc portfolio flow
ex293,ex293_abc_compress2rs,ex293_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_compress2rs/ex293_abc_compress2rs.aig,32879,23,756217,1,5.441,abc portfolio flow
ex293,ex293_abc_dc2,ex293_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_dc2/ex293_abc_dc2.aig,32466,20,649320,1,1.985,abc portfolio flow
ex293,ex293_abc_dch,ex293_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_dch/ex293_abc_dch.aig,31885,19,605815,1,7.426,abc portfolio flow
ex293,ex293_abc_dc2_dch,ex293_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_dc2_dch/ex293_abc_dc2_dch.aig,31361,19,595859,1,7.414,abc portfolio flow
ex293,ex293_abc_dch_dc2,ex293_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_dch_dc2/ex293_abc_dch_dc2.aig,31477,19,598063,1,8.452,abc portfolio flow
ex293,ex293_abc_dc2_rw,ex293_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_dc2_rw/ex293_abc_dc2_rw.aig,31965,20,639300,1,2.432,abc portfolio flow
ex293,ex293_abc_dch_rw,ex293_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_dch_rw/ex293_abc_dch_rw.aig,31616,19,600704,1,7.822,abc portfolio flow
ex293,ex293_abc_src_rw,ex293_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_src_rw/ex293_abc_src_rw.aig,34051,29,987479,1,1.535,abc portfolio flow
ex293,ex293_abc_src_rws,ex293_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_src_rws/ex293_abc_src_rws.aig,33430,30,1002900,1,3.323,abc portfolio flow
ex293,ex293_abc_delay_try,ex293_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex293/abc_delay_try/ex293_abc_delay_try.aig,32069,20,641380,1,2.742,abc portfolio flow
ex294,ex294_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex294.aig,61486,37,2274982,1,1.605,from baseline directory
ex294,ex294_abc_resyn,ex294_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_resyn/ex294_abc_resyn.aig,43676,24,1048224,1,2.810,abc portfolio flow
ex294,ex294_abc_resyn2,ex294_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_resyn2/ex294_abc_resyn2.aig,42856,24,1028544,1,3.399,abc portfolio flow
ex294,ex294_abc_resyn2a,ex294_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_resyn2a/ex294_abc_resyn2a.aig,43755,25,1093875,1,3.012,abc portfolio flow
ex294,ex294_abc_resyn3,ex294_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_resyn3/ex294_abc_resyn3.aig,46379,27,1252233,1,2.676,abc portfolio flow
ex294,ex294_abc_compress2,ex294_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_compress2/ex294_abc_compress2.aig,42821,25,1070525,1,3.273,abc portfolio flow
ex294,ex294_abc_resyn2rs,ex294_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_resyn2rs/ex294_abc_resyn2rs.aig,42211,24,1013064,1,8.163,abc portfolio flow
ex294,ex294_abc_compress2rs,ex294_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_compress2rs/ex294_abc_compress2rs.aig,42175,25,1054375,1,7.969,abc portfolio flow
ex294,ex294_abc_dc2,ex294_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_dc2/ex294_abc_dc2.aig,41508,21,871668,1,3.335,abc portfolio flow
ex294,ex294_abc_dch,ex294_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_dch/ex294_abc_dch.aig,40681,20,813620,1,11.788,abc portfolio flow
ex294,ex294_abc_dc2_dch,ex294_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_dc2_dch/ex294_abc_dc2_dch.aig,40022,20,800440,1,11.351,abc portfolio flow
ex294,ex294_abc_dch_dc2,ex294_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_dch_dc2/ex294_abc_dch_dc2.aig,40093,20,801860,1,13.120,abc portfolio flow
ex294,ex294_abc_dc2_rw,ex294_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_dc2_rw/ex294_abc_dc2_rw.aig,40808,21,856968,1,3.950,abc portfolio flow
ex294,ex294_abc_dch_rw,ex294_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_dch_rw/ex294_abc_dch_rw.aig,40364,20,807280,1,12.361,abc portfolio flow
ex294,ex294_abc_src_rw,ex294_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_src_rw/ex294_abc_src_rw.aig,43573,33,1437909,1,2.711,abc portfolio flow
ex294,ex294_abc_src_rws,ex294_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_src_rws/ex294_abc_src_rws.aig,42896,32,1372672,1,4.990,abc portfolio flow
ex294,ex294_abc_delay_try,ex294_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex294/abc_delay_try/ex294_abc_delay_try.aig,40974,21,860454,1,4.296,abc portfolio flow
ex295,ex295_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex295.aig,26527,34,901918,1,0.193,from baseline directory
ex295,ex295_abc_resyn,ex295_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_resyn/ex295_abc_resyn.aig,21132,22,464904,1,0.716,abc portfolio flow
ex295,ex295_abc_resyn2,ex295_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_resyn2/ex295_abc_resyn2.aig,20909,22,459998,1,0.969,abc portfolio flow
ex295,ex295_abc_resyn2a,ex295_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_resyn2a/ex295_abc_resyn2a.aig,21217,22,466774,1,0.784,abc portfolio flow
ex295,ex295_abc_resyn3,ex295_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_resyn3/ex295_abc_resyn3.aig,22192,24,532608,1,0.754,abc portfolio flow
ex295,ex295_abc_compress2,ex295_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_compress2/ex295_abc_compress2.aig,20890,22,459580,1,0.922,abc portfolio flow
ex295,ex295_abc_resyn2rs,ex295_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_resyn2rs/ex295_abc_resyn2rs.aig,20287,22,446314,1,2.730,abc portfolio flow
ex295,ex295_abc_compress2rs,ex295_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_compress2rs/ex295_abc_compress2rs.aig,20276,22,446072,1,2.675,abc portfolio flow
ex295,ex295_abc_dc2,ex295_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_dc2/ex295_abc_dc2.aig,19954,19,379126,1,0.942,abc portfolio flow
ex295,ex295_abc_dch,ex295_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_dch/ex295_abc_dch.aig,19659,18,353862,1,2.929,abc portfolio flow
ex295,ex295_abc_dc2_dch,ex295_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_dc2_dch/ex295_abc_dc2_dch.aig,19373,18,348714,1,2.897,abc portfolio flow
ex295,ex295_abc_dch_dc2,ex295_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_dch_dc2/ex295_abc_dch_dc2.aig,19437,18,349866,1,3.533,abc portfolio flow
ex295,ex295_abc_dc2_rw,ex295_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_dc2_rw/ex295_abc_dc2_rw.aig,19645,19,373255,1,1.221,abc portfolio flow
ex295,ex295_abc_dch_rw,ex295_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_dch_rw/ex295_abc_dch_rw.aig,19505,18,351090,1,3.192,abc portfolio flow
ex295,ex295_abc_src_rw,ex295_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_src_rw/ex295_abc_src_rw.aig,21092,33,696036,1,0.677,abc portfolio flow
ex295,ex295_abc_src_rws,ex295_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_src_rws/ex295_abc_src_rws.aig,20580,33,679140,1,1.657,abc portfolio flow
ex295,ex295_abc_delay_try,ex295_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex295/abc_delay_try/ex295_abc_delay_try.aig,19714,19,374566,1,1.394,abc portfolio flow
ex296,ex296_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex296.aig,31804,36,1144944,1,0.238,from baseline directory
ex296,ex296_abc_resyn,ex296_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_resyn/ex296_abc_resyn.aig,24726,23,568698,1,0.865,abc portfolio flow
ex296,ex296_abc_resyn2,ex296_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_resyn2/ex296_abc_resyn2.aig,24388,23,560924,1,1.150,abc portfolio flow
ex296,ex296_abc_resyn2a,ex296_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_resyn2a/ex296_abc_resyn2a.aig,24827,23,571021,1,0.966,abc portfolio flow
ex296,ex296_abc_resyn3,ex296_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_resyn3/ex296_abc_resyn3.aig,26207,25,655175,1,0.900,abc portfolio flow
ex296,ex296_abc_compress2,ex296_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_compress2/ex296_abc_compress2.aig,24380,23,560740,1,1.110,abc portfolio flow
ex296,ex296_abc_resyn2rs,ex296_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_resyn2rs/ex296_abc_resyn2rs.aig,23758,23,546434,1,3.490,abc portfolio flow
ex296,ex296_abc_compress2rs,ex296_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_compress2rs/ex296_abc_compress2rs.aig,23722,23,545606,1,3.395,abc portfolio flow
ex296,ex296_abc_dc2,ex296_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_dc2/ex296_abc_dc2.aig,23499,20,469980,1,1.135,abc portfolio flow
ex296,ex296_abc_dch,ex296_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_dch/ex296_abc_dch.aig,23127,19,439413,1,3.826,abc portfolio flow
ex296,ex296_abc_dc2_dch,ex296_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_dc2_dch/ex296_abc_dc2_dch.aig,22785,19,432915,1,3.971,abc portfolio flow
ex296,ex296_abc_dch_dc2,ex296_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_dch_dc2/ex296_abc_dch_dc2.aig,22872,19,434568,1,4.516,abc portfolio flow
ex296,ex296_abc_dc2_rw,ex296_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_dc2_rw/ex296_abc_dc2_rw.aig,23116,20,462320,1,1.433,abc portfolio flow
ex296,ex296_abc_dch_rw,ex296_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_dch_rw/ex296_abc_dch_rw.aig,22951,19,436069,1,4.129,abc portfolio flow
ex296,ex296_abc_src_rw,ex296_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_src_rw/ex296_abc_src_rw.aig,24721,34,840514,1,0.814,abc portfolio flow
ex296,ex296_abc_src_rws,ex296_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_src_rws/ex296_abc_src_rws.aig,24096,34,819264,1,2.075,abc portfolio flow
ex296,ex296_abc_delay_try,ex296_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex296/abc_delay_try/ex296_abc_delay_try.aig,23210,20,464200,1,1.688,abc portfolio flow
ex297,ex297_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex297.aig,113640,53,6022920,1,0.712,from baseline directory
ex297,ex297_abc_resyn,ex297_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_resyn/ex297_abc_resyn.aig,91064,25,2276600,1,3.387,abc portfolio flow
ex297,ex297_abc_resyn2,ex297_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_resyn2/ex297_abc_resyn2.aig,90439,25,2260975,1,4.670,abc portfolio flow
ex297,ex297_abc_resyn2a,ex297_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_resyn2a/ex297_abc_resyn2a.aig,91453,25,2286325,1,3.687,abc portfolio flow
ex297,ex297_abc_resyn3,ex297_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_resyn3/ex297_abc_resyn3.aig,95250,28,2667000,1,2.790,abc portfolio flow
ex297,ex297_abc_compress2,ex297_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_compress2/ex297_abc_compress2.aig,90423,26,2350998,1,4.278,abc portfolio flow
ex297,ex297_abc_resyn2rs,ex297_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_resyn2rs/ex297_abc_resyn2rs.aig,87917,25,2197925,1,16.807,abc portfolio flow
ex297,ex297_abc_compress2rs,ex297_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_compress2rs/ex297_abc_compress2rs.aig,87823,26,2283398,1,16.535,abc portfolio flow
ex297,ex297_abc_dc2,ex297_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_dc2/ex297_abc_dc2.aig,84219,22,1852818,1,4.092,abc portfolio flow
ex297,ex297_abc_dch,ex297_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_dch/ex297_abc_dch.aig,82578,21,1734138,1,16.138,abc portfolio flow
ex297,ex297_abc_dc2_dch,ex297_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_dc2_dch/ex297_abc_dc2_dch.aig,81731,21,1716351,1,16.445,abc portfolio flow
ex297,ex297_abc_dch_dc2,ex297_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_dch_dc2/ex297_abc_dch_dc2.aig,81759,21,1716939,1,19.017,abc portfolio flow
ex297,ex297_abc_dc2_rw,ex297_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_dc2_rw/ex297_abc_dc2_rw.aig,83138,22,1829036,1,5.387,abc portfolio flow
ex297,ex297_abc_dch_rw,ex297_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_dch_rw/ex297_abc_dch_rw.aig,82150,21,1725150,1,17.355,abc portfolio flow
ex297,ex297_abc_src_rw,ex297_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_src_rw/ex297_abc_src_rw.aig,90594,53,4801482,1,3.170,abc portfolio flow
ex297,ex297_abc_src_rws,ex297_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_src_rws/ex297_abc_src_rws.aig,88062,53,4667286,1,9.489,abc portfolio flow
ex297,ex297_abc_delay_try,ex297_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex297/abc_delay_try/ex297_abc_delay_try.aig,83435,22,1835570,1,6.362,abc portfolio flow
ex298,ex298_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex298.aig,132341,56,7411096,1,1.167,from baseline directory
ex298,ex298_abc_resyn,ex298_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_resyn/ex298_abc_resyn.aig,103188,27,2786076,1,4.262,abc portfolio flow
ex298,ex298_abc_resyn2,ex298_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_resyn2/ex298_abc_resyn2.aig,102155,26,2656030,1,5.873,abc portfolio flow
ex298,ex298_abc_resyn2a,ex298_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_resyn2a/ex298_abc_resyn2a.aig,103525,27,2795175,1,4.897,abc portfolio flow
ex298,ex298_abc_resyn3,ex298_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_resyn3/ex298_abc_resyn3.aig,107969,29,3131101,1,3.487,abc portfolio flow
ex298,ex298_abc_compress2,ex298_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_compress2/ex298_abc_compress2.aig,102103,27,2756781,1,5.320,abc portfolio flow
ex298,ex298_abc_resyn2rs,ex298_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_resyn2rs/ex298_abc_resyn2rs.aig,99971,26,2599246,1,17.936,abc portfolio flow
ex298,ex298_abc_compress2rs,ex298_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_compress2rs/ex298_abc_compress2rs.aig,99920,27,2697840,1,17.350,abc portfolio flow
ex298,ex298_abc_dc2,ex298_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_dc2/ex298_abc_dc2.aig,96081,23,2209863,1,5.224,abc portfolio flow
ex298,ex298_abc_dch,ex298_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_dch/ex298_abc_dch.aig,94244,22,2073368,1,22.536,abc portfolio flow
ex298,ex298_abc_dc2_dch,ex298_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_dc2_dch/ex298_abc_dc2_dch.aig,93156,21,1956276,1,22.522,abc portfolio flow
ex298,ex298_abc_dch_dc2,ex298_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_dch_dc2/ex298_abc_dch_dc2.aig,93271,22,2051962,1,25.779,abc portfolio flow
ex298,ex298_abc_dc2_rw,ex298_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_dc2_rw/ex298_abc_dc2_rw.aig,94726,23,2178698,1,6.775,abc portfolio flow
ex298,ex298_abc_dch_rw,ex298_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_dch_rw/ex298_abc_dch_rw.aig,93741,22,2062302,1,24.009,abc portfolio flow
ex298,ex298_abc_src_rw,ex298_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_src_rw/ex298_abc_src_rw.aig,102646,55,5645530,1,4.154,abc portfolio flow
ex298,ex298_abc_src_rws,ex298_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_src_rws/ex298_abc_src_rws.aig,100500,55,5527500,1,10.691,abc portfolio flow
ex298,ex298_abc_delay_try,ex298_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex298/abc_delay_try/ex298_abc_delay_try.aig,95091,23,2187093,1,7.653,abc portfolio flow
ex299,ex299_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex299.aig,472167,71,33523857,1,5.216,from baseline directory
ex299,ex299_abc_resyn,ex299_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_resyn/ex299_abc_resyn.aig,374026,30,11220780,1,26.187,abc portfolio flow
ex299,ex299_abc_resyn2,ex299_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_resyn2/ex299_abc_resyn2.aig,372120,30,11163600,1,34.715,abc portfolio flow
ex299,ex299_abc_resyn2a,ex299_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_resyn2a/ex299_abc_resyn2a.aig,375012,30,11250360,1,29.965,abc portfolio flow
ex299,ex299_abc_resyn3,ex299_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_resyn3/ex299_abc_resyn3.aig,387613,33,12791229,1,14.852,abc portfolio flow
ex299,ex299_abc_compress2,ex299_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_compress2/ex299_abc_compress2.aig,372034,30,11161020,1,27.658,abc portfolio flow
ex299,ex299_abc_resyn2rs,ex299_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_resyn2rs/ex299_abc_resyn2rs.aig,369930,30,11097900,1,56.339,abc portfolio flow
ex299,ex299_abc_compress2rs,ex299_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_compress2rs/ex299_abc_compress2rs.aig,369844,30,11095320,1,49.001,abc portfolio flow
ex299,ex299_abc_dc2,ex299_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_dc2/ex299_abc_dc2.aig,344478,26,8956428,1,22.201,abc portfolio flow
ex299,ex299_abc_dch,ex299_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_dch/ex299_abc_dch.aig,337313,25,8432825,1,164.653,abc portfolio flow
ex299,ex299_abc_dc2_dch,ex299_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_dc2_dch/ex299_abc_dc2_dch.aig,333372,24,8000928,1,157.571,abc portfolio flow
ex299,ex299_abc_dch_dc2,ex299_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_dch_dc2/ex299_abc_dch_dc2.aig,334034,25,8350850,1,172.106,abc portfolio flow
ex299,ex299_abc_dc2_rw,ex299_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_dc2_rw/ex299_abc_dc2_rw.aig,339500,26,8827000,1,32.448,abc portfolio flow
ex299,ex299_abc_dch_rw,ex299_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex299/abc_dch_rw/ex299_abc_dch_rw.aig,335856,25,8396400,1,182.019,abc portfolio flow
